week_start,sku_code,territory_code,units,value_inr
2025-09-30,BV-0307,T-W3,159,15775.98
2025-10-07,BV-0307,T-W3,187,18554.14
2025-10-14,BV-0307,T-W3,192,19050.24
2025-10-21,BV-0307,T-W3,203,20141.66
2025-10-28,BV-0307,T-W3,178,17661.16
2025-11-04,BV-0307,T-W3,207,20538.54
2025-11-11,BV-0307,T-W3,200,19844.0
2025-11-18,BV-0307,T-W3,174,17264.28
2025-11-25,BV-0307,T-W3,214,21233.08
2025-12-02,BV-0307,T-W3,196,19447.12
2025-12-09,BV-0307,T-W3,180,17859.6
2025-12-16,BV-0307,T-W3,184,18256.48
2025-12-23,BV-0307,T-W3,196,19447.12
2025-12-30,BV-0307,T-W3,169,16768.18
2026-01-06,BV-0307,T-W3,173,17165.06
2026-01-13,BV-0307,T-W3,163,16172.86
2026-01-20,BV-0307,T-W3,170,16867.4
2026-01-27,BV-0307,T-W3,189,18752.58
2026-02-03,BV-0307,T-W3,146,14486.12
2026-02-10,BV-0307,T-W3,179,17760.38
2026-02-17,BV-0307,T-W3,145,14386.9
2026-02-24,BV-0307,T-W3,161,15974.42
2026-03-03,BV-0307,T-W3,197,19546.34
2026-03-10,BV-0307,T-W3,192,19050.24
2026-03-17,BV-0307,T-W3,187,18554.14
2026-03-24,BV-0307,T-W3,199,19744.78
2026-03-31,BV-0307,T-W3,144,14287.68
2026-04-07,BV-0307,T-W3,147,14585.34
2026-04-14,BV-0307,T-W3,163,16172.86
2026-04-21,BV-0307,T-W3,188,18653.36
2026-04-28,BV-0307,T-W3,161,15974.42
2026-05-05,BV-0307,T-W3,151,14982.22
2026-05-12,BV-0307,T-W3,167,16569.74
2026-05-19,BV-0307,T-W3,170,16867.4
2026-05-26,BV-0307,T-W3,156,15478.32
2026-06-02,BV-0307,T-W3,182,18058.04
2026-06-09,BV-0307,T-W3,167,16569.74
2026-06-16,BV-0307,T-W3,172,17065.84
2026-06-23,BV-0307,T-W3,195,19347.9
2025-07-01,BV-0308,T-N1,123,7564.5
2025-07-08,BV-0308,T-N1,143,8794.5
2025-07-15,BV-0308,T-N1,169,10393.5
2025-07-22,BV-0308,T-N1,161,9901.5
2025-07-29,BV-0308,T-N1,148,9102.0
2025-08-05,BV-0308,T-N1,142,8733.0
2025-08-12,BV-0308,T-N1,174,10701.0
2025-08-19,BV-0308,T-N1,147,9040.5
2025-08-26,BV-0308,T-N1,173,10639.5
2025-09-02,BV-0308,T-N1,151,9286.5
2025-09-09,BV-0308,T-N1,147,9040.5
2025-09-16,BV-0308,T-N1,166,10209.0
2025-09-23,BV-0308,T-N1,157,9655.5
2025-09-30,BV-0308,T-N1,160,9840.0
2025-10-07,BV-0308,T-N1,236,14514.0
2025-10-14,BV-0308,T-N1,148,9102.0
2025-10-21,BV-0308,T-N1,174,10701.0
2025-10-28,BV-0308,T-N1,174,10701.0
2025-11-04,BV-0308,T-N1,152,9348.0
2025-11-11,BV-0308,T-N1,166,10209.0
2025-11-18,BV-0308,T-N1,170,10455.0
2025-11-25,BV-0308,T-N1,174,10701.0
2025-12-02,BV-0308,T-N1,170,10455.0
2025-12-09,BV-0308,T-N1,134,8241.0
2025-12-16,BV-0308,T-N1,154,9471.0
2025-12-23,BV-0308,T-N1,169,10393.5
2025-12-30,BV-0308,T-N1,141,8671.5
2026-01-06,BV-0308,T-N1,150,9225.0
2026-01-13,BV-0308,T-N1,129,7933.5
2026-01-20,BV-0308,T-N1,169,10393.5
2026-01-27,BV-0308,T-N1,162,9963.0
2026-02-03,BV-0308,T-N1,174,10701.0
2026-02-10,BV-0308,T-N1,143,8794.5
2026-02-17,BV-0308,T-N1,136,8364.0
2026-02-24,BV-0308,T-N1,177,10885.5
2026-03-03,BV-0308,T-N1,143,8794.5
2026-03-10,BV-0308,T-N1,166,10209.0
2026-03-17,BV-0308,T-N1,168,10332.0
2026-03-24,BV-0308,T-N1,140,8610.0
2026-03-31,BV-0308,T-N1,158,9717.0
2026-04-07,BV-0308,T-N1,139,8548.5
2026-04-14,BV-0308,T-N1,169,10393.5
2026-04-21,BV-0308,T-N1,135,8302.5
2026-04-28,BV-0308,T-N1,139,8548.5
2026-05-05,BV-0308,T-N1,155,9532.5
2026-05-12,BV-0308,T-N1,132,8118.0
2026-05-19,BV-0308,T-N1,166,10209.0
2026-05-26,BV-0308,T-N1,176,10824.0
2026-06-02,BV-0308,T-N1,133,8179.5
2026-06-09,BV-0308,T-N1,173,10639.5
2026-06-16,BV-0308,T-N1,183,11254.5
2026-06-23,BV-0308,T-N1,184,11316.0
2025-07-01,BV-0308,T-N2,178,10947.0
2025-07-08,BV-0308,T-N2,191,11746.5
2025-07-15,BV-0308,T-N2,199,12238.5
2025-07-22,BV-0308,T-N2,182,11193.0
2025-07-29,BV-0308,T-N2,196,12054.0
2025-08-05,BV-0308,T-N2,196,12054.0
2025-08-12,BV-0308,T-N2,194,11931.0
2025-08-19,BV-0308,T-N2,175,10762.5
2025-08-26,BV-0308,T-N2,204,12546.0
2025-09-02,BV-0308,T-N2,216,13284.0
2025-09-09,BV-0308,T-N2,182,11193.0
2025-09-16,BV-0308,T-N2,190,11685.0
2025-09-23,BV-0308,T-N2,203,12484.5
2025-09-30,BV-0308,T-N2,249,15313.5
2025-10-07,BV-0308,T-N2,300,18450.0
2025-10-14,BV-0308,T-N2,192,11808.0
2025-10-21,BV-0308,T-N2,240,14760.0
2025-10-28,BV-0308,T-N2,229,14083.5
2025-11-04,BV-0308,T-N2,224,13776.0
2025-11-11,BV-0308,T-N2,211,12976.5
2025-11-18,BV-0308,T-N2,224,13776.0
2025-11-25,BV-0308,T-N2,203,12484.5
2025-12-02,BV-0308,T-N2,178,10947.0
2025-12-09,BV-0308,T-N2,228,14022.0
2025-12-16,BV-0308,T-N2,226,13899.0
2025-12-23,BV-0308,T-N2,196,12054.0
2025-12-30,BV-0308,T-N2,211,12976.5
2026-01-06,BV-0308,T-N2,169,10393.5
2026-01-13,BV-0308,T-N2,183,11254.5
2026-01-20,BV-0308,T-N2,214,13161.0
2026-01-27,BV-0308,T-N2,188,11562.0
2026-02-03,BV-0308,T-N2,219,13468.5
2026-02-10,BV-0308,T-N2,205,12607.5
2026-02-17,BV-0308,T-N2,184,11316.0
2026-02-24,BV-0308,T-N2,216,13284.0
2026-03-03,BV-0308,T-N2,175,10762.5
2026-03-10,BV-0308,T-N2,183,11254.5
2026-03-17,BV-0308,T-N2,219,13468.5
2026-03-24,BV-0308,T-N2,75,4612.5
2026-03-31,BV-0308,T-N2,170,10455.0
2026-04-07,BV-0308,T-N2,196,12054.0
2026-04-14,BV-0308,T-N2,199,12238.5
2026-04-21,BV-0308,T-N2,164,10086.0
2026-04-28,BV-0308,T-N2,218,13407.0
2026-05-05,BV-0308,T-N2,192,11808.0
2026-05-12,BV-0308,T-N2,210,12915.0
2026-05-19,BV-0308,T-N2,192,11808.0
2026-05-26,BV-0308,T-N2,183,11254.5
2026-06-02,BV-0308,T-N2,188,11562.0
2026-06-09,BV-0308,T-N2,189,11623.5
2026-06-16,BV-0308,T-N2,220,13530.0
2026-06-23,BV-0308,T-N2,201,12361.5
2025-07-01,BV-0308,T-N3,131,8056.5
2025-07-08,BV-0308,T-N3,140,8610.0
2025-07-15,BV-0308,T-N3,145,8917.5
2025-07-22,BV-0308,T-N3,147,9040.5
2025-07-29,BV-0308,T-N3,149,9163.5
2025-08-05,BV-0308,T-N3,147,9040.5
2025-08-12,BV-0308,T-N3,139,8548.5
2025-08-19,BV-0308,T-N3,167,10270.5
2025-08-26,BV-0308,T-N3,171,10516.5
2025-09-02,BV-0308,T-N3,145,8917.5
2025-09-09,BV-0308,T-N3,163,10024.5
2025-09-16,BV-0308,T-N3,157,9655.5
2025-09-23,BV-0308,T-N3,137,8425.5
2025-09-30,BV-0308,T-N3,155,9532.5
2025-10-07,BV-0308,T-N3,211,12976.5
2025-10-14,BV-0308,T-N3,178,10947.0
2025-10-21,BV-0308,T-N3,185,11377.5
2025-10-28,BV-0308,T-N3,182,11193.0
2025-11-04,BV-0308,T-N3,165,10147.5
2025-11-11,BV-0308,T-N3,68,4182.0
2025-11-18,BV-0308,T-N3,196,12054.0
2025-11-25,BV-0308,T-N3,155,9532.5
2025-12-02,BV-0308,T-N3,174,10701.0
2025-12-09,BV-0308,T-N3,159,9778.5
2025-12-16,BV-0308,T-N3,151,9286.5
2025-12-23,BV-0308,T-N3,181,11131.5
2025-12-30,BV-0308,T-N3,138,8487.0
2026-01-06,BV-0308,T-N3,147,9040.5
2026-01-13,BV-0308,T-N3,167,10270.5
2026-01-20,BV-0308,T-N3,163,10024.5
2026-01-27,BV-0308,T-N3,171,10516.5
2026-02-03,BV-0308,T-N3,165,10147.5
2026-02-10,BV-0308,T-N3,143,8794.5
2026-02-17,BV-0308,T-N3,162,9963.0
2026-02-24,BV-0308,T-N3,160,9840.0
2026-03-03,BV-0308,T-N3,135,8302.5
2026-03-10,BV-0308,T-N3,166,10209.0
2026-03-17,BV-0308,T-N3,139,8548.5
2026-03-24,BV-0308,T-N3,176,10824.0
2026-03-31,BV-0308,T-N3,165,10147.5
2026-04-07,BV-0308,T-N3,159,9778.5
2026-04-14,BV-0308,T-N3,168,10332.0
2026-04-21,BV-0308,T-N3,169,10393.5
2026-04-28,BV-0308,T-N3,159,9778.5
2026-05-05,BV-0308,T-N3,143,8794.5
2026-05-12,BV-0308,T-N3,142,8733.0
2026-05-19,BV-0308,T-N3,172,10578.0
2026-05-26,BV-0308,T-N3,135,8302.5
2026-06-02,BV-0308,T-N3,149,9163.5
2026-06-09,BV-0308,T-N3,156,9594.0
2026-06-16,BV-0308,T-N3,158,9717.0
2026-06-23,BV-0308,T-N3,155,9532.5
2025-07-01,BV-0308,T-S1,169,10393.5
2025-07-08,BV-0308,T-S1,167,10270.5
2025-07-15,BV-0308,T-S1,169,10393.5
2025-07-22,BV-0308,T-S1,163,10024.5
2025-07-29,BV-0308,T-S1,184,11316.0
2025-08-05,BV-0308,T-S1,190,11685.0
2025-08-12,BV-0308,T-S1,160,9840.0
2025-08-19,BV-0308,T-S1,204,12546.0
2025-08-26,BV-0308,T-S1,182,11193.0
2025-09-02,BV-0308,T-S1,163,10024.5
2025-09-09,BV-0308,T-S1,182,11193.0
2025-09-16,BV-0308,T-S1,190,11685.0
2025-09-23,BV-0308,T-S1,206,12669.0
2025-09-30,BV-0308,T-S1,177,10885.5
2025-10-07,BV-0308,T-S1,227,13960.5
2025-10-14,BV-0308,T-S1,200,12300.0
2025-10-21,BV-0308,T-S1,210,12915.0
2025-10-28,BV-0308,T-S1,183,11254.5
2025-11-04,BV-0308,T-S1,216,13284.0
2025-11-11,BV-0308,T-S1,187,11500.5
2025-11-18,BV-0308,T-S1,206,12669.0
2025-11-25,BV-0308,T-S1,187,11500.5
2025-12-02,BV-0308,T-S1,198,12177.0
2025-12-09,BV-0308,T-S1,168,10332.0
2025-12-16,BV-0308,T-S1,202,12423.0
2025-12-23,BV-0308,T-S1,168,10332.0
2025-12-30,BV-0308,T-S1,154,9471.0
2026-01-06,BV-0308,T-S1,223,13714.5
2026-01-13,BV-0308,T-S1,212,13038.0
2026-01-20,BV-0308,T-S1,240,14760.0
2026-01-27,BV-0308,T-S1,187,11500.5
2026-02-03,BV-0308,T-S1,172,10578.0
2026-02-10,BV-0308,T-S1,196,12054.0
2026-02-17,BV-0308,T-S1,197,12115.5
2026-02-24,BV-0308,T-S1,193,11869.5
2026-03-03,BV-0308,T-S1,187,11500.5
2026-03-10,BV-0308,T-S1,207,12730.5
2026-03-17,BV-0308,T-S1,179,11008.5
2026-03-24,BV-0308,T-S1,205,12607.5
2026-03-31,BV-0308,T-S1,150,9225.0
2026-04-07,BV-0308,T-S1,160,9840.0
2026-04-14,BV-0308,T-S1,151,9286.5
2026-04-21,BV-0308,T-S1,154,9471.0
2026-04-28,BV-0308,T-S1,198,12177.0
2026-05-05,BV-0308,T-S1,178,10947.0
2026-05-12,BV-0308,T-S1,176,10824.0
2026-05-19,BV-0308,T-S1,198,12177.0
2026-05-26,BV-0308,T-S1,195,11992.5
2026-06-02,BV-0308,T-S1,192,11808.0
2026-06-09,BV-0308,T-S1,195,11992.5
2026-06-16,BV-0308,T-S1,205,12607.5
2026-06-23,BV-0308,T-S1,161,9901.5
2025-07-01,BV-0308,T-S2,104,6396.0
2025-07-08,BV-0308,T-S2,92,5658.0
2025-07-15,BV-0308,T-S2,101,6211.5
2025-07-22,BV-0308,T-S2,112,6888.0
2025-07-29,BV-0308,T-S2,110,6765.0
2025-08-05,BV-0308,T-S2,93,5719.5
2025-08-12,BV-0308,T-S2,106,6519.0
2025-08-19,BV-0308,T-S2,124,7626.0
2025-08-26,BV-0308,T-S2,117,7195.5
2025-09-02,BV-0308,T-S2,128,7872.0
2025-09-09,BV-0308,T-S2,106,6519.0
2025-09-16,BV-0308,T-S2,102,6273.0
2025-09-23,BV-0308,T-S2,110,6765.0
2025-09-30,BV-0308,T-S2,102,6273.0
2025-10-07,BV-0308,T-S2,113,6949.5
2025-10-14,BV-0308,T-S2,108,6642.0
2025-10-21,BV-0308,T-S2,109,6703.5
2025-10-28,BV-0308,T-S2,115,7072.5
2025-11-04,BV-0308,T-S2,146,8979.0
2025-11-11,BV-0308,T-S2,112,6888.0
2025-11-18,BV-0308,T-S2,133,8179.5
2025-11-25,BV-0308,T-S2,145,8917.5
2025-12-02,BV-0308,T-S2,109,6703.5
2025-12-09,BV-0308,T-S2,126,7749.0
2025-12-16,BV-0308,T-S2,125,7687.5
2025-12-23,BV-0308,T-S2,98,6027.0
2025-12-30,BV-0308,T-S2,118,7257.0
2026-01-06,BV-0308,T-S2,134,8241.0
2026-01-13,BV-0308,T-S2,126,7749.0
2026-01-20,BV-0308,T-S2,127,7810.5
2026-01-27,BV-0308,T-S2,94,5781.0
2026-02-03,BV-0308,T-S2,107,6580.5
2026-02-10,BV-0308,T-S2,94,5781.0
2026-02-17,BV-0308,T-S2,109,6703.5
2026-02-24,BV-0308,T-S2,127,7810.5
2026-03-03,BV-0308,T-S2,109,6703.5
2026-03-10,BV-0308,T-S2,118,7257.0
2026-03-17,BV-0308,T-S2,109,6703.5
2026-03-24,BV-0308,T-S2,123,7564.5
2026-03-31,BV-0308,T-S2,97,5965.5
2026-04-07,BV-0308,T-S2,115,7072.5
2026-04-14,BV-0308,T-S2,114,7011.0
2026-04-21,BV-0308,T-S2,101,6211.5
2026-04-28,BV-0308,T-S2,115,7072.5
2026-05-05,BV-0308,T-S2,113,6949.5
2026-05-12,BV-0308,T-S2,116,7134.0
2026-05-19,BV-0308,T-S2,108,6642.0
2026-05-26,BV-0308,T-S2,100,6150.0
2026-06-02,BV-0308,T-S2,103,6334.5
2026-06-09,BV-0308,T-S2,125,7687.5
2026-06-16,BV-0308,T-S2,125,7687.5
2026-06-23,BV-0308,T-S2,111,6826.5
2025-07-01,BV-0308,T-S3,180,11070.0
2025-07-08,BV-0308,T-S3,169,10393.5
2025-07-15,BV-0308,T-S3,141,8671.5
2025-07-22,BV-0308,T-S3,173,10639.5
2025-07-29,BV-0308,T-S3,175,10762.5
2025-08-05,BV-0308,T-S3,156,9594.0
2025-08-12,BV-0308,T-S3,177,10885.5
2025-08-19,BV-0308,T-S3,166,10209.0
2025-08-26,BV-0308,T-S3,147,9040.5
2025-09-02,BV-0308,T-S3,184,11316.0
2025-09-09,BV-0308,T-S3,190,11685.0
2025-09-16,BV-0308,T-S3,174,10701.0
2025-09-23,BV-0308,T-S3,177,10885.5
2025-09-30,BV-0308,T-S3,139,8548.5
2025-10-07,BV-0308,T-S3,208,12792.0
2025-10-14,BV-0308,T-S3,179,11008.5
2025-10-21,BV-0308,T-S3,205,12607.5
2025-10-28,BV-0308,T-S3,211,12976.5
2025-11-04,BV-0308,T-S3,214,13161.0
2025-11-11,BV-0308,T-S3,180,11070.0
2025-11-18,BV-0308,T-S3,226,13899.0
2025-11-25,BV-0308,T-S3,188,11562.0
2025-12-02,BV-0308,T-S3,172,10578.0
2025-12-09,BV-0308,T-S3,177,10885.5
2025-12-16,BV-0308,T-S3,196,12054.0
2025-12-23,BV-0308,T-S3,188,11562.0
2025-12-30,BV-0308,T-S3,161,9901.5
2026-01-06,BV-0308,T-S3,212,13038.0
2026-01-13,BV-0308,T-S3,178,10947.0
2026-01-20,BV-0308,T-S3,223,13714.5
2026-01-27,BV-0308,T-S3,146,8979.0
2026-02-03,BV-0308,T-S3,173,10639.5
2026-02-10,BV-0308,T-S3,182,11193.0
2026-02-17,BV-0308,T-S3,169,10393.5
2026-02-24,BV-0308,T-S3,183,11254.5
2026-03-03,BV-0308,T-S3,168,10332.0
2026-03-10,BV-0308,T-S3,165,10147.5
2026-03-17,BV-0308,T-S3,188,11562.0
2026-03-24,BV-0308,T-S3,203,12484.5
2026-03-31,BV-0308,T-S3,147,9040.5
2026-04-07,BV-0308,T-S3,155,9532.5
2026-04-14,BV-0308,T-S3,166,10209.0
2026-04-21,BV-0308,T-S3,183,11254.5
2026-04-28,BV-0308,T-S3,154,9471.0
2026-05-05,BV-0308,T-S3,173,10639.5
2026-05-12,BV-0308,T-S3,160,9840.0
2026-05-19,BV-0308,T-S3,152,9348.0
2026-05-26,BV-0308,T-S3,193,11869.5
2026-06-02,BV-0308,T-S3,171,10516.5
2026-06-09,BV-0308,T-S3,183,11254.5
2026-06-16,BV-0308,T-S3,185,11377.5
2026-06-23,BV-0308,T-S3,201,12361.5
2025-07-01,BV-0308,T-E1,141,8671.5
2025-07-08,BV-0308,T-E1,142,8733.0
2025-07-15,BV-0308,T-E1,159,9778.5
2025-07-22,BV-0308,T-E1,176,10824.0
2025-07-29,BV-0308,T-E1,143,8794.5
2025-08-05,BV-0308,T-E1,174,10701.0
2025-08-12,BV-0308,T-E1,185,11377.5
2025-08-19,BV-0308,T-E1,184,11316.0
2025-08-26,BV-0308,T-E1,163,10024.5
2025-09-02,BV-0308,T-E1,152,9348.0
2025-09-09,BV-0308,T-E1,188,11562.0
2025-09-16,BV-0308,T-E1,188,11562.0
2025-09-23,BV-0308,T-E1,150,9225.0
2025-09-30,BV-0308,T-E1,164,10086.0
2025-10-07,BV-0308,T-E1,206,12669.0
2025-10-14,BV-0308,T-E1,213,13099.5
2025-10-21,BV-0308,T-E1,168,10332.0
2025-10-28,BV-0308,T-E1,181,11131.5
2025-11-04,BV-0308,T-E1,197,12115.5
2025-11-11,BV-0308,T-E1,171,10516.5
2025-11-18,BV-0308,T-E1,181,11131.5
2025-11-25,BV-0308,T-E1,211,12976.5
2025-12-02,BV-0308,T-E1,193,11869.5
2025-12-09,BV-0308,T-E1,157,9655.5
2025-12-16,BV-0308,T-E1,164,10086.0
2025-12-23,BV-0308,T-E1,184,11316.0
2025-12-30,BV-0308,T-E1,173,10639.5
2026-01-06,BV-0308,T-E1,168,10332.0
2026-01-13,BV-0308,T-E1,149,9163.5
2026-01-20,BV-0308,T-E1,163,10024.5
2026-01-27,BV-0308,T-E1,177,10885.5
2026-02-03,BV-0308,T-E1,159,9778.5
2026-02-10,BV-0308,T-E1,148,9102.0
2026-02-17,BV-0308,T-E1,191,11746.5
2026-02-24,BV-0308,T-E1,175,10762.5
2026-03-03,BV-0308,T-E1,184,11316.0
2026-03-10,BV-0308,T-E1,196,12054.0
2026-03-17,BV-0308,T-E1,169,10393.5
2026-03-24,BV-0308,T-E1,178,10947.0
2026-03-31,BV-0308,T-E1,175,10762.5
2026-04-07,BV-0308,T-E1,155,9532.5
2026-04-14,BV-0308,T-E1,152,9348.0
2026-04-21,BV-0308,T-E1,161,9901.5
2026-04-28,BV-0308,T-E1,161,9901.5
2026-05-05,BV-0308,T-E1,183,11254.5
2026-05-12,BV-0308,T-E1,165,10147.5
2026-05-19,BV-0308,T-E1,159,9778.5
2026-05-26,BV-0308,T-E1,188,11562.0
2026-06-02,BV-0308,T-E1,176,10824.0
2026-06-09,BV-0308,T-E1,173,10639.5
2026-06-16,BV-0308,T-E1,159,9778.5
2026-06-23,BV-0308,T-E1,197,12115.5
2025-07-01,BV-0308,T-E2,165,10147.5
2025-07-08,BV-0308,T-E2,187,11500.5
2025-07-15,BV-0308,T-E2,201,12361.5
2025-07-22,BV-0308,T-E2,198,12177.0
2025-07-29,BV-0308,T-E2,203,12484.5
2025-08-05,BV-0308,T-E2,198,12177.0
2025-08-12,BV-0308,T-E2,221,13591.5
2025-08-19,BV-0308,T-E2,206,12669.0
2025-08-26,BV-0308,T-E2,184,11316.0
2025-09-02,BV-0308,T-E2,230,14145.0
2025-09-09,BV-0308,T-E2,182,11193.0
2025-09-16,BV-0308,T-E2,220,13530.0
2025-09-23,BV-0308,T-E2,205,12607.5
2025-09-30,BV-0308,T-E2,198,12177.0
2025-10-07,BV-0308,T-E2,190,11685.0
2025-10-14,BV-0308,T-E2,217,13345.5
2025-10-21,BV-0308,T-E2,216,13284.0
2025-10-28,BV-0308,T-E2,203,12484.5
2025-11-04,BV-0308,T-E2,224,13776.0
2025-11-11,BV-0308,T-E2,201,12361.5
2025-11-18,BV-0308,T-E2,260,15990.0
2025-11-25,BV-0308,T-E2,217,13345.5
2025-12-02,BV-0308,T-E2,174,10701.0
2025-12-09,BV-0308,T-E2,226,13899.0
2025-12-16,BV-0308,T-E2,194,11931.0
2025-12-23,BV-0308,T-E2,225,13837.5
2025-12-30,BV-0308,T-E2,176,10824.0
2026-01-06,BV-0308,T-E2,188,11562.0
2026-01-13,BV-0308,T-E2,163,10024.5
2026-01-20,BV-0308,T-E2,209,12853.5
2026-01-27,BV-0308,T-E2,209,12853.5
2026-02-03,BV-0308,T-E2,182,11193.0
2026-02-10,BV-0308,T-E2,173,10639.5
2026-02-17,BV-0308,T-E2,220,13530.0
2026-02-24,BV-0308,T-E2,188,11562.0
2026-03-03,BV-0308,T-E2,186,11439.0
2026-03-10,BV-0308,T-E2,215,13222.5
2026-03-17,BV-0308,T-E2,225,13837.5
2026-03-24,BV-0308,T-E2,229,14083.5
2026-03-31,BV-0308,T-E2,195,11992.5
2026-04-07,BV-0308,T-E2,191,11746.5
2026-04-14,BV-0308,T-E2,177,10885.5
2026-04-21,BV-0308,T-E2,182,11193.0
2026-04-28,BV-0308,T-E2,171,10516.5
2026-05-05,BV-0308,T-E2,207,12730.5
2026-05-12,BV-0308,T-E2,221,13591.5
2026-05-19,BV-0308,T-E2,172,10578.0
2026-05-26,BV-0308,T-E2,184,11316.0
2026-06-02,BV-0308,T-E2,229,14083.5
2026-06-09,BV-0308,T-E2,178,10947.0
2026-06-16,BV-0308,T-E2,193,11869.5
2026-06-23,BV-0308,T-E2,197,12115.5
2025-07-01,BV-0308,T-E3,146,8979.0
2025-07-08,BV-0308,T-E3,157,9655.5
2025-07-15,BV-0308,T-E3,160,9840.0
2025-07-22,BV-0308,T-E3,136,8364.0
2025-07-29,BV-0308,T-E3,172,10578.0
2025-08-05,BV-0308,T-E3,141,8671.5
2025-08-12,BV-0308,T-E3,172,10578.0
2025-08-19,BV-0308,T-E3,172,10578.0
2025-08-26,BV-0308,T-E3,172,10578.0
2025-09-02,BV-0308,T-E3,168,10332.0
2025-09-09,BV-0308,T-E3,187,11500.5
2025-09-16,BV-0308,T-E3,170,10455.0
2025-09-23,BV-0308,T-E3,154,9471.0
2025-09-30,BV-0308,T-E3,156,9594.0
2025-10-07,BV-0308,T-E3,176,10824.0
2025-10-14,BV-0308,T-E3,156,9594.0
2025-10-21,BV-0308,T-E3,165,10147.5
2025-10-28,BV-0308,T-E3,158,9717.0
2025-11-04,BV-0308,T-E3,159,9778.5
2025-11-11,BV-0308,T-E3,196,12054.0
2025-11-18,BV-0308,T-E3,214,13161.0
2025-11-25,BV-0308,T-E3,175,10762.5
2025-12-02,BV-0308,T-E3,143,8794.5
2025-12-09,BV-0308,T-E3,187,11500.5
2025-12-16,BV-0308,T-E3,190,11685.0
2025-12-23,BV-0308,T-E3,168,10332.0
2025-12-30,BV-0308,T-E3,155,9532.5
2026-01-06,BV-0308,T-E3,134,8241.0
2026-01-13,BV-0308,T-E3,149,9163.5
2026-01-20,BV-0308,T-E3,163,10024.5
2026-01-27,BV-0308,T-E3,137,8425.5
2026-02-03,BV-0308,T-E3,138,8487.0
2026-02-10,BV-0308,T-E3,179,11008.5
2026-02-17,BV-0308,T-E3,183,11254.5
2026-02-24,BV-0308,T-E3,161,9901.5
2026-03-03,BV-0308,T-E3,141,8671.5
2026-03-10,BV-0308,T-E3,178,10947.0
2026-03-17,BV-0308,T-E3,175,10762.5
2026-03-24,BV-0308,T-E3,151,9286.5
2026-03-31,BV-0308,T-E3,171,10516.5
2026-04-07,BV-0308,T-E3,162,9963.0
2026-04-14,BV-0308,T-E3,170,10455.0
2026-04-21,BV-0308,T-E3,162,9963.0
2026-04-28,BV-0308,T-E3,151,9286.5
2026-05-05,BV-0308,T-E3,148,9102.0
2026-05-12,BV-0308,T-E3,141,8671.5
2026-05-19,BV-0308,T-E3,181,11131.5
2026-05-26,BV-0308,T-E3,183,11254.5
2026-06-02,BV-0308,T-E3,159,9778.5
2026-06-09,BV-0308,T-E3,172,10578.0
2026-06-16,BV-0308,T-E3,156,9594.0
2026-06-23,BV-0308,T-E3,158,9717.0
2025-07-01,BV-0308,T-W1,104,6396.0
2025-07-08,BV-0308,T-W1,96,5904.0
2025-07-15,BV-0308,T-W1,112,6888.0
2025-07-22,BV-0308,T-W1,113,6949.5
2025-07-29,BV-0308,T-W1,96,5904.0
2025-08-05,BV-0308,T-W1,117,7195.5
2025-08-12,BV-0308,T-W1,114,7011.0
2025-08-19,BV-0308,T-W1,100,6150.0
2025-08-26,BV-0308,T-W1,104,6396.0
2025-09-02,BV-0308,T-W1,103,6334.5
2025-09-09,BV-0308,T-W1,120,7380.0
2025-09-16,BV-0308,T-W1,106,6519.0
2025-09-23,BV-0308,T-W1,126,7749.0
2025-09-30,BV-0308,T-W1,116,7134.0
2025-10-07,BV-0308,T-W1,131,8056.5
2025-10-14,BV-0308,T-W1,140,8610.0
2025-10-21,BV-0308,T-W1,140,8610.0
2025-10-28,BV-0308,T-W1,130,7995.0
2025-11-04,BV-0308,T-W1,144,8856.0
2025-11-11,BV-0308,T-W1,122,7503.0
2025-11-18,BV-0308,T-W1,141,8671.5
2025-11-25,BV-0308,T-W1,123,7564.5
2025-12-02,BV-0308,T-W1,109,6703.5
2025-12-09,BV-0308,T-W1,103,6334.5
2025-12-16,BV-0308,T-W1,122,7503.0
2025-12-23,BV-0308,T-W1,106,6519.0
2025-12-30,BV-0308,T-W1,92,5658.0
2026-01-06,BV-0308,T-W1,94,5781.0
2026-01-13,BV-0308,T-W1,106,6519.0
2026-01-20,BV-0308,T-W1,122,7503.0
2026-01-27,BV-0308,T-W1,104,6396.0
2026-02-03,BV-0308,T-W1,112,6888.0
2026-02-10,BV-0308,T-W1,123,7564.5
2026-02-17,BV-0308,T-W1,122,7503.0
2026-02-24,BV-0308,T-W1,123,7564.5
2026-03-03,BV-0308,T-W1,121,7441.5
2026-03-10,BV-0308,T-W1,107,6580.5
2026-03-17,BV-0308,T-W1,108,6642.0
2026-03-24,BV-0308,T-W1,102,6273.0
2026-03-31,BV-0308,T-W1,106,6519.0
2026-04-07,BV-0308,T-W1,107,6580.5
2026-04-14,BV-0308,T-W1,103,6334.5
2026-04-21,BV-0308,T-W1,108,6642.0
2026-04-28,BV-0308,T-W1,114,7011.0
2026-05-05,BV-0308,T-W1,115,7072.5
2026-05-12,BV-0308,T-W1,107,6580.5
2026-05-19,BV-0308,T-W1,99,6088.5
2026-05-26,BV-0308,T-W1,118,7257.0
2026-06-02,BV-0308,T-W1,102,6273.0
2026-06-09,BV-0308,T-W1,129,7933.5
2026-06-16,BV-0308,T-W1,106,6519.0
2026-06-23,BV-0308,T-W1,110,6765.0
